group,algo,op,seconds
key_exchange,sm9,initiator,0.01579628
key_exchange,sm9,initiator,0.01588281
key_exchange,sm9,initiator,0.01604032
key_exchange,sm9,initiator,0.01586649
key_exchange,sm9,initiator,0.01570938
key_exchange,sm9,initiator,0.01618738
key_exchange,sm9,initiator,0.01584672
key_exchange,sm9,initiator,0.01593327
key_exchange,sm9,initiator,0.01557849
key_exchange,sm9,initiator,0.01596131
key_exchange,sm9,initiator,0.01625223
key_exchange,sm9,initiator,0.01646926
key_exchange,sm9,initiator,0.01597015
key_exchange,sm9,initiator,0.01542139
key_exchange,sm9,initiator,0.01590233
key_exchange,sm9,initiator,0.01581333
key_exchange,sm9,initiator,0.01610473
key_exchange,sm9,initiator,0.01601722
key_exchange,sm9,initiator,0.01611081
key_exchange,sm9,initiator,0.01578473
key_exchange,sm9,initiator,0.01597815
key_exchange,sm9,initiator,0.01580516
key_exchange,sm9,initiator,0.01571414
key_exchange,sm9,initiator,0.01592268
key_exchange,sm9,initiator,0.01562458
key_exchange,sm9,initiator,0.01599629
key_exchange,sm9,initiator,0.01577986
key_exchange,sm9,initiator,0.01596714
key_exchange,sm9,initiator,0.01596426
key_exchange,sm9,initiator,0.01570937
key_exchange,sm9,initiator,0.01608353
key_exchange,sm9,initiator,0.01575234
key_exchange,sm9,initiator,0.01590021
key_exchange,sm9,initiator,0.01582219
key_exchange,sm9,initiator,0.01601208
key_exchange,sm9,initiator,0.01618647
key_exchange,sm9,initiator,0.01546275
key_exchange,sm9,initiator,0.01589472
key_exchange,sm9,initiator,0.01600684
key_exchange,sm9,initiator,0.01559607
key_exchange,sm9,initiator,0.01588366
key_exchange,sm9,initiator,0.01609706
key_exchange,sm9,initiator,0.01608971
key_exchange,sm9,initiator,0.01592561
key_exchange,sm9,initiator,0.01589839
key_exchange,sm9,initiator,0.01615522
key_exchange,sm9,initiator,0.01598898
key_exchange,sm9,initiator,0.01568299
key_exchange,sm9,initiator,0.01606352
key_exchange,sm9,initiator,0.01599731
key_exchange,ecdh_p256,exchange,0.00009582
key_exchange,ecdh_p256,exchange,0.00005158
key_exchange,ecdh_p256,exchange,0.00005156
key_exchange,ecdh_p256,exchange,0.00005014
key_exchange,ecdh_p256,exchange,0.00005030
key_exchange,ecdh_p256,exchange,0.00005063
key_exchange,ecdh_p256,exchange,0.00004797
key_exchange,ecdh_p256,exchange,0.00004764
key_exchange,ecdh_p256,exchange,0.00004899
key_exchange,ecdh_p256,exchange,0.00004762
key_exchange,ecdh_p256,exchange,0.00004821
key_exchange,ecdh_p256,exchange,0.00005090
key_exchange,ecdh_p256,exchange,0.00004829
key_exchange,ecdh_p256,exchange,0.00004792
key_exchange,ecdh_p256,exchange,0.00004808
key_exchange,ecdh_p256,exchange,0.00004788
key_exchange,ecdh_p256,exchange,0.00004827
key_exchange,ecdh_p256,exchange,0.00004804
key_exchange,ecdh_p256,exchange,0.00004773
key_exchange,ecdh_p256,exchange,0.00004780
key_exchange,ecdh_p256,exchange,0.00004777
key_exchange,ecdh_p256,exchange,0.00004828
key_exchange,ecdh_p256,exchange,0.00004785
key_exchange,ecdh_p256,exchange,0.00004936
key_exchange,ecdh_p256,exchange,0.00004811
key_exchange,ecdh_p256,exchange,0.00004798
key_exchange,ecdh_p256,exchange,0.00004782
key_exchange,ecdh_p256,exchange,0.00004775
key_exchange,ecdh_p256,exchange,0.00004762
key_exchange,ecdh_p256,exchange,0.00004782
key_exchange,ecdh_p256,exchange,0.00004766
key_exchange,ecdh_p256,exchange,0.00004797
key_exchange,ecdh_p256,exchange,0.00005021
key_exchange,ecdh_p256,exchange,0.00004807
key_exchange,ecdh_p256,exchange,0.00004837
key_exchange,ecdh_p256,exchange,0.00004797
key_exchange,ecdh_p256,exchange,0.00004808
key_exchange,ecdh_p256,exchange,0.00004803
key_exchange,ecdh_p256,exchange,0.00004813
key_exchange,ecdh_p256,exchange,0.00004799
key_exchange,ecdh_p256,exchange,0.00004780
key_exchange,ecdh_p256,exchange,0.00004807
key_exchange,ecdh_p256,exchange,0.00004790
key_exchange,ecdh_p256,exchange,0.00004812
key_exchange,ecdh_p256,exchange,0.00004825
key_exchange,ecdh_p256,exchange,0.00004831
key_exchange,ecdh_p256,exchange,0.00004794
key_exchange,ecdh_p256,exchange,0.00004814
key_exchange,ecdh_p256,exchange,0.00004806
key_exchange,ecdh_p256,exchange,0.00004805
key_exchange,ecdh_p256,exchange,0.00004793
key_exchange,ecdh_p256,exchange,0.00004790
key_exchange,ecdh_p256,exchange,0.00004827
key_exchange,ecdh_p256,exchange,0.00005022
key_exchange,ecdh_p256,exchange,0.00004808
key_exchange,ecdh_p256,exchange,0.00004931
key_exchange,ecdh_p256,exchange,0.00004691
key_exchange,ecdh_p256,exchange,0.00004707
key_exchange,ecdh_p256,exchange,0.00004692
key_exchange,ecdh_p256,exchange,0.00004695
key_exchange,ecdh_p256,exchange,0.00004680
key_exchange,ecdh_p256,exchange,0.00004707
key_exchange,ecdh_p256,exchange,0.00004682
key_exchange,ecdh_p256,exchange,0.00004714
key_exchange,ecdh_p256,exchange,0.00004680
key_exchange,ecdh_p256,exchange,0.00004705
key_exchange,ecdh_p256,exchange,0.00004692
key_exchange,ecdh_p256,exchange,0.00004682
key_exchange,ecdh_p256,exchange,0.00004692
key_exchange,ecdh_p256,exchange,0.00004689
key_exchange,ecdh_p256,exchange,0.00004698
key_exchange,ecdh_p256,exchange,0.00004714
key_exchange,ecdh_p256,exchange,0.00004720
key_exchange,ecdh_p256,exchange,0.00004706
key_exchange,ecdh_p256,exchange,0.00004855
key_exchange,ecdh_p256,exchange,0.00004714
key_exchange,ecdh_p256,exchange,0.00004691
key_exchange,ecdh_p256,exchange,0.00004709
key_exchange,ecdh_p256,exchange,0.00004708
key_exchange,ecdh_p256,exchange,0.00004713
key_exchange,ecdh_p256,exchange,0.00004696
key_exchange,ecdh_p256,exchange,0.00004722
key_exchange,ecdh_p256,exchange,0.00004728
key_exchange,ecdh_p256,exchange,0.00004711
key_exchange,ecdh_p256,exchange,0.00004719
key_exchange,ecdh_p256,exchange,0.00004700
key_exchange,ecdh_p256,exchange,0.00004688
key_exchange,ecdh_p256,exchange,0.00004721
key_exchange,ecdh_p256,exchange,0.00004698
key_exchange,ecdh_p256,exchange,0.00004705
key_exchange,ecdh_p256,exchange,0.00004679
key_exchange,ecdh_p256,exchange,0.00004684
key_exchange,ecdh_p256,exchange,0.00004689
key_exchange,ecdh_p256,exchange,0.00004688
key_exchange,ecdh_p256,exchange,0.00004699
key_exchange,ecdh_p256,exchange,0.00004829
key_exchange,ecdh_p256,exchange,0.00004679
key_exchange,ecdh_p256,exchange,0.00004667
key_exchange,ecdh_p256,exchange,0.00004663
key_exchange,ecdh_p256,exchange,0.00004669
key_exchange,ecdh_p256,exchange,0.00004731
key_exchange,ecdh_p256,exchange,0.00004668
key_exchange,ecdh_p256,exchange,0.00004665
key_exchange,ecdh_p256,exchange,0.00004661
key_exchange,ecdh_p256,exchange,0.00004657
key_exchange,ecdh_p256,exchange,0.00004671
key_exchange,ecdh_p256,exchange,0.00004662
key_exchange,ecdh_p256,exchange,0.00004663
key_exchange,ecdh_p256,exchange,0.00004665
key_exchange,ecdh_p256,exchange,0.00004679
key_exchange,ecdh_p256,exchange,0.00004674
key_exchange,ecdh_p256,exchange,0.00004662
key_exchange,ecdh_p256,exchange,0.00004660
key_exchange,ecdh_p256,exchange,0.00004667
key_exchange,ecdh_p256,exchange,0.00004656
key_exchange,ecdh_p256,exchange,0.00004668
key_exchange,ecdh_p256,exchange,0.00004816
key_exchange,ecdh_p256,exchange,0.00004665
key_exchange,ecdh_p256,exchange,0.00004654
key_exchange,ecdh_p256,exchange,0.00004656
key_exchange,ecdh_p256,exchange,0.00004656
key_exchange,ecdh_p256,exchange,0.00004678
key_exchange,ecdh_p256,exchange,0.00004756
key_exchange,ecdh_p256,exchange,0.00004566
key_exchange,ecdh_p256,exchange,0.00004557
key_exchange,ecdh_p256,exchange,0.00004573
key_exchange,ecdh_p256,exchange,0.00004575
key_exchange,ecdh_p256,exchange,0.00004576
key_exchange,ecdh_p256,exchange,0.00004570
key_exchange,ecdh_p256,exchange,0.00004575
key_exchange,ecdh_p256,exchange,0.00004581
key_exchange,ecdh_p256,exchange,0.00004573
key_exchange,ecdh_p256,exchange,0.00004572
key_exchange,ecdh_p256,exchange,0.00004572
key_exchange,ecdh_p256,exchange,0.00004567
key_exchange,ecdh_p256,exchange,0.00004585
key_exchange,ecdh_p256,exchange,0.00004580
key_exchange,ecdh_p256,exchange,0.00004563
key_exchange,ecdh_p256,exchange,0.00004747
key_exchange,ecdh_p256,exchange,0.00004591
key_exchange,ecdh_p256,exchange,0.00004573
key_exchange,ecdh_p256,exchange,0.00004599
key_exchange,ecdh_p256,exchange,0.00004606
key_exchange,ecdh_p256,exchange,0.00004583
key_exchange,ecdh_p256,exchange,0.00004575
key_exchange,ecdh_p256,exchange,0.00004579
key_exchange,ecdh_p256,exchange,0.00004567
key_exchange,ecdh_p256,exchange,0.00004578
key_exchange,ecdh_p256,exchange,0.00004585
key_exchange,ecdh_p256,exchange,0.00004565
key_exchange,ecdh_p256,exchange,0.00004575
key_exchange,ecdh_p256,exchange,0.00004588
key_exchange,ecdh_p256,exchange,0.00004578
key_exchange,ecdh_p256,exchange,0.00004564
key_exchange,ecdh_p256,exchange,0.00004569
key_exchange,ecdh_p256,exchange,0.00004574
key_exchange,ecdh_p256,exchange,0.00004570
key_exchange,ecdh_p256,exchange,0.00004568
key_exchange,ecdh_p256,exchange,0.00004580
key_exchange,ecdh_p256,exchange,0.00004565
key_exchange,ecdh_p256,exchange,0.00004712
key_exchange,ecdh_p256,exchange,0.00004582
key_exchange,ecdh_p256,exchange,0.00004559
key_exchange,ecdh_p256,exchange,0.00004555
key_exchange,ecdh_p256,exchange,0.00004550
key_exchange,ecdh_p256,exchange,0.00004577
key_exchange,ecdh_p256,exchange,0.00004580
key_exchange,ecdh_p256,exchange,0.00004573
key_exchange,ecdh_p256,exchange,0.00004584
key_exchange,ecdh_p256,exchange,0.00004595
key_exchange,ecdh_p256,exchange,0.00004472
key_exchange,ecdh_p256,exchange,0.00004479
key_exchange,ecdh_p256,exchange,0.00004460
key_exchange,ecdh_p256,exchange,0.00004462
key_exchange,ecdh_p256,exchange,0.00004471
key_exchange,ecdh_p256,exchange,0.00004456
key_exchange,ecdh_p256,exchange,0.00004453
key_exchange,ecdh_p256,exchange,0.00004467
key_exchange,ecdh_p256,exchange,0.00004445
key_exchange,ecdh_p256,exchange,0.00004451
key_exchange,ecdh_p256,exchange,0.00004461
key_exchange,ecdh_p256,exchange,0.00004473
key_exchange,ecdh_p256,exchange,0.00004611
key_exchange,ecdh_p256,exchange,0.00004497
key_exchange,ecdh_p256,exchange,0.00004481
key_exchange,ecdh_p256,exchange,0.00004719
key_exchange,ecdh_p256,exchange,0.00004495
key_exchange,ecdh_p256,exchange,0.00004493
key_exchange,ecdh_p256,exchange,0.00004486
key_exchange,ecdh_p256,exchange,0.00004560
key_exchange,ecdh_p256,exchange,0.00004641
key_exchange,ecdh_p256,exchange,0.00004498
key_exchange,ecdh_p256,exchange,0.00004709
key_exchange,ecdh_p256,exchange,0.00004493
key_exchange,ecdh_p256,exchange,0.00004498
key_exchange,ecdh_p256,exchange,0.00004472
key_exchange,ecdh_p256,exchange,0.00004496
key_exchange,ecdh_p256,exchange,0.00004484
key_exchange,ecdh_p256,exchange,0.00004508
key_exchange,ecdh_p256,exchange,0.00004478
