env_type,env_id,device_did,owner_user_id,owner_user_did,collision,re_register,ok
docker,70108f13cea615f2cb081382f41c462cc9e24db962fd6e20a86231b694ea6582,didsm9:70108f13cea615f2cb081382f41c462cc9e24db962fd6e20a86231b694ea6582@user1:c1ff30c04005132430371be11d63d0f288a79a3e404fa85b9688cdb3da0936ea,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,f4dc7ac3cbacdc8eced3ccc33216c898cf320a319e374cdae7d972ea23c52128,didsm9:f4dc7ac3cbacdc8eced3ccc33216c898cf320a319e374cdae7d972ea23c52128@user1:5008b22a8bfdb70110c36b99ce175407cb7a65aaa943526a9e84205c5fa5ccab,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,0e0c991b31a9b9d8574488fe667d3493f6670d36ba5530988710dbacbb229b8e,didsm9:0e0c991b31a9b9d8574488fe667d3493f6670d36ba5530988710dbacbb229b8e@user1:855a6b5899b4e06942482bfa86cb189b2eb0e574c05ee024440b07a794371ae8,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,48b72562e06989457313f77f61bf00a1fc29dc005d22ae738c5783119d18ca2e,didsm9:48b72562e06989457313f77f61bf00a1fc29dc005d22ae738c5783119d18ca2e@user1:885c419330d6b4f254b155900970824a780d5dcc29799a0dc005a12452dd8af5,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,4cb8cce00e652861d6cda30ca9e27545dfe46b084b4b105a22493ce51caf6e23,didsm9:4cb8cce00e652861d6cda30ca9e27545dfe46b084b4b105a22493ce51caf6e23@user1:775bd969642b37b9cd14e640582c4ffdbaadfd921b63b3a505bfd7fa2045495c,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,5ab73643dd3a05495aa4d63ebc9ef5529ac802cf8629d6d4c025cb57e9a26588,didsm9:5ab73643dd3a05495aa4d63ebc9ef5529ac802cf8629d6d4c025cb57e9a26588@user1:af75e32f39995ebf37763bbcb2124fe8ccccb10839f3fdfa8106a4d2f1c88889,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,c520d898203075683110086a999c84f2b07ff054329b2e58ad37e9a60def99df,didsm9:c520d898203075683110086a999c84f2b07ff054329b2e58ad37e9a60def99df@user1:6b61f24e9becefd1283a2f3a22010f8a4f5f0a18d02eff3281312a8c80a48846,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,94d749fa18bcb141b7ae059076fae4bd737c9771a8b50f3861180b6b3cb0e2f4,didsm9:94d749fa18bcb141b7ae059076fae4bd737c9771a8b50f3861180b6b3cb0e2f4@user1:a49f6353a86054e942f7a6d0d92b50658fe2cf19dca5adccdbca49104764a9d9,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,c6cff03795cff077d88baa1173e1c5be03828c1bffe99ae7ec16994df4636dd8,didsm9:c6cff03795cff077d88baa1173e1c5be03828c1bffe99ae7ec16994df4636dd8@user1:4ffba1e40943a41c486158d735b5f6df183268fb5ff2a6a514343e4c4a08496c,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,7cb8b3b23923e8320c7d9333e4db6d0083af1fb96d8510bc12820faadf824e26,didsm9:7cb8b3b23923e8320c7d9333e4db6d0083af1fb96d8510bc12820faadf824e26@user1:062059aa0ee095206020aa1f794fe21b9df4ef98bdd6528cda428c53ac9f52fb,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,809454d5c49dc9d032d24113262904d9557888982997993e1681722ea997460a,didsm9:809454d5c49dc9d032d24113262904d9557888982997993e1681722ea997460a@user1:24832beae9ad1bcc3bc2ba5597396fba799c6dae9c20d3abb0d5860dff915331,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,1e91292482f24f2cebf1cd20cdbea8800e32ff3c3960f0412a8caad1f8dac03a,didsm9:1e91292482f24f2cebf1cd20cdbea8800e32ff3c3960f0412a8caad1f8dac03a@user1:4ab3ec58742ae14e64afe26952c97dae114c85cf73a912f44015c55fb4a54e76,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,b6786508487332fba545379bf1487d7475f12ef78bbcfbbc31896894684d33a6,didsm9:b6786508487332fba545379bf1487d7475f12ef78bbcfbbc31896894684d33a6@user1:ffc16bdb21895e4c4b9e0f985060f494e8240966a9d936f759c91ead8dadf68f,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,1ac646c3fa0510941d5ad0b723db4a5f975941cf9bf3dfd3c6f29651a1cb0593,didsm9:1ac646c3fa0510941d5ad0b723db4a5f975941cf9bf3dfd3c6f29651a1cb0593@user1:bc7dde8a48f22cbd1e17ad66ca21f575fb8755f1f53a4da26e9b613f29c5df88,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,781ec0d301f27c860e0c306352f0210383e61ddc38236cf9aa049d76af563b4d,didsm9:781ec0d301f27c860e0c306352f0210383e61ddc38236cf9aa049d76af563b4d@user1:30662be2683a3aebcef77c442a89a63186122d1e49d89144e0d6734907b16ef7,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,9200ae5fef317e5081f06086028f811a6325ef74937ba48f95230e22dc471853,didsm9:9200ae5fef317e5081f06086028f811a6325ef74937ba48f95230e22dc471853@user1:cf50471888494b623e8b37767afa2893a21239effee1bf7403f6a0beeda20e1a,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,eccbc14feee63bbc640471f8cb968eeae1d153e47c10e29d87ffcc95115de258,didsm9:eccbc14feee63bbc640471f8cb968eeae1d153e47c10e29d87ffcc95115de258@user1:fe198d1728abb8f1e8c101164c908f30398a46f722dff26625d249d7d131725c,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,3e385290731fd535bd92f1fd2ac68873b7aaed2b5345aa41a34957466eca0fa3,didsm9:3e385290731fd535bd92f1fd2ac68873b7aaed2b5345aa41a34957466eca0fa3@user1:81860d9b54c596c2c3eab8ab58b465be5d748bc25f4a94a2a47e4783875a95cf,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,5b26f8f7d860ea2e94381653957ffa364c8160449400e499716f03f9f8a8b7f4,didsm9:5b26f8f7d860ea2e94381653957ffa364c8160449400e499716f03f9f8a8b7f4@user1:7de9793bf1e177d6aece225ba73bcc9f6b4f383ddfd0f435eabae174bfdce7de,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,e96d1ac00fe332de57f601432b4abc8fd5948edcd424da3f5df0f161ac42ca11,didsm9:e96d1ac00fe332de57f601432b4abc8fd5948edcd424da3f5df0f161ac42ca11@user1:b96e52e071d91fc291bf49fb3423ee52bd447020dad37b37f5e865a2caca7680,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,8eafb571047e52d7471f9576805e492e4a6c4806451ed3e4b359702b2bb508a4,didsm9:8eafb571047e52d7471f9576805e492e4a6c4806451ed3e4b359702b2bb508a4@user1:5365de2d2201c53ca468e79f87e6fc58c3841c42a44e61bb95af2ff23aa13b37,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,7d9cf47b66787bc29ddad0906c943a7b2e058ebdc650db0554df12202e5f2e46,didsm9:7d9cf47b66787bc29ddad0906c943a7b2e058ebdc650db0554df12202e5f2e46@user1:3409a331b80fcbd337587594ca97b86f61ef305fa50462acd56fab975f5ff76f,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,6083a8a87e554d3a7491c506cab0fc6dbfebd8afee406a6c4e941c37cc5e113d,didsm9:6083a8a87e554d3a7491c506cab0fc6dbfebd8afee406a6c4e941c37cc5e113d@user1:1032db041b3952395eeb337a9d330956abf1c65117c284e8f44917dfdf601f4f,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,3f6177be43a28b49bd040a26d1ac7193bf48178e84ba3adafc3cae776848172a,didsm9:3f6177be43a28b49bd040a26d1ac7193bf48178e84ba3adafc3cae776848172a@user1:4371ecec78f62c756a7245a1def9a40da6ea8a4e32932ef07d6da5710e789aba,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,6687819934cc72c30027484c8fd542cfd5e689fe7b9e0fa70e292262b7392403,didsm9:6687819934cc72c30027484c8fd542cfd5e689fe7b9e0fa70e292262b7392403@user1:a1540610eb6c65c3c656876f7de78ce0dd09ee956f0739cf6cf3a6e067ca0f30,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,c4fe1c045ebbc79fb07381bbe1b6a57cc622570786685b75525b7e09fef60795,didsm9:c4fe1c045ebbc79fb07381bbe1b6a57cc622570786685b75525b7e09fef60795@user1:95682434366624602be573977983d46e234238736a109e021774465bd74f81b5,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,aef32f17c434c9e1d25004614696de50f91d7416b003342918c269974667a43a,didsm9:aef32f17c434c9e1d25004614696de50f91d7416b003342918c269974667a43a@user1:0c99fb0b077231683b27de2e26466e9e9b660cd84311016c4bf3b60a9e604668,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,832222d667e749aeea66365b703e68eeb155a935ff2747cf6ea560abda1cae1f,didsm9:832222d667e749aeea66365b703e68eeb155a935ff2747cf6ea560abda1cae1f@user1:5adf5301f5ac28b1d4c89e7b6cc89a1613fb2201f29dee4e9bc2854a7b5ffc08,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,6dc5a529360080227c12f10eb963e3c83024ab7425701e3f9ff939017a259b38,didsm9:6dc5a529360080227c12f10eb963e3c83024ab7425701e3f9ff939017a259b38@user1:79cf8aad96e1c92fea438a19d3057e8b5a87f6a165a10cfe8d046ba36619b083,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,f99dc74ddc8445ce255ecbfe1f189074b20792212fd66ae55b77ab71b8d4f439,didsm9:f99dc74ddc8445ce255ecbfe1f189074b20792212fd66ae55b77ab71b8d4f439@user1:4bf4905ea8d5eb671156ff455253e1471ca23fea1785424382d38b9e7d022cad,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,c565cc8b10ac2b33edca5a5c1e479572ab02c9e2d779f720f639ffee356e0e97,didsm9:c565cc8b10ac2b33edca5a5c1e479572ab02c9e2d779f720f639ffee356e0e97@user1:f0532b1020b8fb3c32e9e40ed7d639b23d94b9ef0069eec5af0a38ab51e0d062,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,a053bd3696d1e01784866de6bdcba9b6dc8be7662cdb95ed92a5d29812fcfb62,didsm9:a053bd3696d1e01784866de6bdcba9b6dc8be7662cdb95ed92a5d29812fcfb62@user1:9532d050f94f95fd5fd2b6c0cccbe5c553c0ccd7406c77ab08b53c334e6f423b,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,10b5e8f05d318013d3cbfcde274882f797d92da13a4f053980bbc15dfb2d8cf6,didsm9:10b5e8f05d318013d3cbfcde274882f797d92da13a4f053980bbc15dfb2d8cf6@user1:363b9815cb302ef0dad7b0556ec31b632bbf99cf0285cf9d0e2d0d531929b491,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,178289a967567ec8f2db7a5f89cbca83e7aadf9374633efe9ebb6c16377b82d2,didsm9:178289a967567ec8f2db7a5f89cbca83e7aadf9374633efe9ebb6c16377b82d2@user1:9493fcc08a725ba60934b5d4d5d43f08525123133771f8fa3a7896dace21dd8b,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,1aa40d6c27e88dba64f53c74be9b62ef0c771a0d6edc75279baf9f29946cece9,didsm9:1aa40d6c27e88dba64f53c74be9b62ef0c771a0d6edc75279baf9f29946cece9@user1:910281111858e772b75ad8524266402842f7b88faf9f3ef005afcf37f233e69d,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,a750814d5a28ebebeb3053f3ce1e8110be3a5790fbd6b0ac76d5e4b45c118184,didsm9:a750814d5a28ebebeb3053f3ce1e8110be3a5790fbd6b0ac76d5e4b45c118184@user1:9c9614e78e896a031acb9059545b6ccab56f76bcbd479c63227bad928ae779de,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,e8bdcde93ea9ac7499b609e304ebbe5df7204f3f08f269a8c64b41f5d3532e31,didsm9:e8bdcde93ea9ac7499b609e304ebbe5df7204f3f08f269a8c64b41f5d3532e31@user1:349636839de5d7b6439e4eb40e8211931ecdfc7e8d1b358d56ffc9a86bf68853,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,41955c32e92de4bb3721fc88f7d85563a3e51162e5b33e65bdcca72d4f758529,didsm9:41955c32e92de4bb3721fc88f7d85563a3e51162e5b33e65bdcca72d4f758529@user1:eb8597f336371ec614f0d28de0c3979e520c183df505ee5881d8f8ae5c47d683,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,993a1690afb4b050ce451ae67e0a8e46e6bdc0b24a88f9c2d18213ab1779e182,didsm9:993a1690afb4b050ce451ae67e0a8e46e6bdc0b24a88f9c2d18213ab1779e182@user1:514a028eb5774f66f19415c747f93f0af3124c23b42aa98e0a3c265c3c10574a,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,efded1f42ae47a9ac4534313ae7b21f756a9d284b340fd60f43ec89b7b05facb,didsm9:efded1f42ae47a9ac4534313ae7b21f756a9d284b340fd60f43ec89b7b05facb@user1:3ecf9d6735e9f71b4e706119220e1429f79aa895b30b4b9687a0983f4f601c22,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,a9b78e6514f06534cee968069a79e7e7e75bd7f56c2dda866bf8655e39b0dafb,didsm9:a9b78e6514f06534cee968069a79e7e7e75bd7f56c2dda866bf8655e39b0dafb@user1:bb781bcdebc4ba7136f0fa270e01c90c14a919d577cc6e7b026ff963156c1215,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,8baa084f21b9ae118778bbd6fa44d64745ae5cf37cd27495e25d2e4afe3d63b6,didsm9:8baa084f21b9ae118778bbd6fa44d64745ae5cf37cd27495e25d2e4afe3d63b6@user1:a882c57fe55d776cc36f1bfb74473d801bc12ce9cf0dc5f05aed7172820e1987,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,1a5c2086160df4c83ba8352c16132333ed628e3b808ea96b99a37c975cae6f58,didsm9:1a5c2086160df4c83ba8352c16132333ed628e3b808ea96b99a37c975cae6f58@user1:8e973c151e3f9309ac4177dac147deea1171fbba2ab7f5cbf1b94cc0aae925f4,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,e23c6da38e7e5e080647f1d8e730e69855336daae581a6e47c9c2f2e41878cfd,didsm9:e23c6da38e7e5e080647f1d8e730e69855336daae581a6e47c9c2f2e41878cfd@user1:589426f8149c784bfeaf82b418383ff37bf2b587f37a61bccafaab7240a18497,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,ade7af4a1378783b093f746768523d88b15469b8a1e3aee02917cc050ae6185a,didsm9:ade7af4a1378783b093f746768523d88b15469b8a1e3aee02917cc050ae6185a@user1:c8f45ce36c912286324ba25d572773a9a839147369e4101d6bbd3f3e89b22d7b,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,1f15589a532ea8a5c4e20f418eead123c2606ee7d455b0a2978755fa8d06088b,didsm9:1f15589a532ea8a5c4e20f418eead123c2606ee7d455b0a2978755fa8d06088b@user1:9483e7e48fa31420fdc89757d55e833a44f4310a6b8d3eecf2beaa509c01e7e8,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,60f97fce97a7f283c9ff6460edc311d9295b70f69580fa61fb68de4c60168bef,didsm9:60f97fce97a7f283c9ff6460edc311d9295b70f69580fa61fb68de4c60168bef@user1:b3a7d86275480c5b13b5097912bb64deb30c51fa1745fdbaef78b4d4b397ed03,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,fb4baa4e274e7b2c64cf6ba022bb20a6d0ea94a59185ff611d158e138e50c3f6,didsm9:fb4baa4e274e7b2c64cf6ba022bb20a6d0ea94a59185ff611d158e138e50c3f6@user1:15e8e02ea94d41bcf2b9586fdf6eb7386601392705f212a66445ad9f93aaefae,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,3c8610c047b5fbe0b0bec5db61b1c2b13d0d57a4de9b31525988aa91b8e0fa8a,didsm9:3c8610c047b5fbe0b0bec5db61b1c2b13d0d57a4de9b31525988aa91b8e0fa8a@user1:cfa1942623dd464a5f383181c788feda2bfa57605aad10f9db73000d7f6c06d9,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
docker,b1a5ed7f0f1a50e7f370ac85d091b8d2de9686004ed2d5f50041782e9fbcd59f,didsm9:b1a5ed7f0f1a50e7f370ac85d091b8d2de9686004ed2d5f50041782e9fbcd59f@user1:98aa15cbcfe8a853608b631d3b610e5837f058d375f67343a1fbf6d46dd47ebf,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,da5988a2a112ca1ea696ea95469a4105,didsm9:da5988a2a112ca1ea696ea95469a4105@user1:a2b4366b8de972e66d6b345e01b4e28e1ee4bad7531f0760997dadfdfaa01418,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,fda916824fe26d9d9b11c48189393022,didsm9:fda916824fe26d9d9b11c48189393022@user1:324a6faed1e0b03015e61de1e93aaeef4c551b0aba594547e309f8d576bc8d7d,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,ad47664c364003c6d5229eb554c37183,didsm9:ad47664c364003c6d5229eb554c37183@user1:15be136ce866a37603323109ae8aaf49676b681bbf7f211363d84b1129673b57,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,3c4a3c1e29208d46fd855394e02c074c,didsm9:3c4a3c1e29208d46fd855394e02c074c@user1:e54659553c21805b7eaaaac5dd61d549578a379a0135a57e98123d57d9071e71,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,78265461879a8f62aec24587bb2ed295,didsm9:78265461879a8f62aec24587bb2ed295@user1:20bc26f55602635f11c4c59bc502895a023f0ce37f71cf843b7adf15d4e5e41f,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,ba7f44e4fbc82c14c971f9d26e5ee478,didsm9:ba7f44e4fbc82c14c971f9d26e5ee478@user1:8f9e6b999d51639bddf6f8207d03709b1c09b47e4747440a9aeae5e1594e2191,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,8cb203a82bbe1594e3243dcffde3677d,didsm9:8cb203a82bbe1594e3243dcffde3677d@user1:061515510bc1bdd8127543c6a080e3b866a61cf8d4c9df223961363e37d3f930,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,4fc14d8d468e51157099423b6fd20562,didsm9:4fc14d8d468e51157099423b6fd20562@user1:f856774d7e2e478f5f927e00c951fe437b1d790c8904c1fc1ae179ff1b25a983,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,bec5b850371b0b607eddcb4c11737444,didsm9:bec5b850371b0b607eddcb4c11737444@user1:92c3ff4596df0591ffcdb8f3b416577619f77b683c2a1aaac5954db719929276,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,a38aa170f24a24881ce5d4e812fc25fd,didsm9:a38aa170f24a24881ce5d4e812fc25fd@user1:57efc6d2f63eac0885a4cb38c9471385e67179c397e96926cc010bec5f008485,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,ea6871240f3d6fd001f377f1a9cfca7d,didsm9:ea6871240f3d6fd001f377f1a9cfca7d@user1:78a25d67ca6e69ca9bdbfab6c7cd0bd90305613dbdd27140768b1b37c561c84e,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,558da69264068a47d8ef1636b7da9424,didsm9:558da69264068a47d8ef1636b7da9424@user1:9ed2805188f4d27d7c5bdd39e90d626f2d5fdad6e9b43032bdc8af2347c595f3,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,5c510bce6c89a78a9d4406e104d8626b,didsm9:5c510bce6c89a78a9d4406e104d8626b@user1:3798f3940100a414def6779ea074b03f6e782b472071687cb2435a80716e897a,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,320f56b0c24a63ee74af20525f8c7a6c,didsm9:320f56b0c24a63ee74af20525f8c7a6c@user1:f43a218ce0c6e0d732eebae56419d43e78afc724d9b38b5965a40d50973eb3ba,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,4e2bf0e695fcbee9b4033cd3ffda7da8,didsm9:4e2bf0e695fcbee9b4033cd3ffda7da8@user1:d27d0994d26731b62db21c7848034e29899a7cf19dff2ea73c4aebb011f9736f,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,7a7c4834206f7568bf2b7c5884d767b9,didsm9:7a7c4834206f7568bf2b7c5884d767b9@user1:32ee4c7b0ff1c2ebdc49d78f0fb27ad3741ff99be58fe46b2ade14f4751b6494,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,08a8fff6d4c15cc8afcfac6d32f1127d,didsm9:08a8fff6d4c15cc8afcfac6d32f1127d@user1:ff0113278ef30fc1602b1f01531c5c5061c1e9cf5c3deb88d6b8549bff20055e,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,ffa19e57bd35aabd6f3269cdb29c4c99,didsm9:ffa19e57bd35aabd6f3269cdb29c4c99@user1:02bf7d20b3f6fc597026bccd4105be5e5b6f90deef0b4c29060fffce80817dcd,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,8af0365d742c1258821e5b55419b7409,didsm9:8af0365d742c1258821e5b55419b7409@user1:2c95bead542e54d19f4c70f16d2fdcbe164c3a06c6936b2c3fc062062d79c779,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,70a4ca60157154e8eec28b420cdf3519,didsm9:70a4ca60157154e8eec28b420cdf3519@user1:6081f4d07c6380dabb23c388e6fd62d751ea630e48f42831b8b88e545266afdd,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,0c968c6af08e3e77c252ceea9826997f,didsm9:0c968c6af08e3e77c252ceea9826997f@user1:0107c81adbbafc585e27d43ebaf32d4a3e95c9771da02feabef1f298122de2cd,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,f0e3b46643a2069ee76719088a42ed9c,didsm9:f0e3b46643a2069ee76719088a42ed9c@user1:6942b5eacfcd4ad40bf83166109e2a0a0a88e2c053f26594f181b98d2d3c2fb6,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,67e465497475866bd305192a5b5d2999,didsm9:67e465497475866bd305192a5b5d2999@user1:4f0df9208b55dcf176f942d71672d8e5c54f5622920fd38fe72ce2adffbc8b73,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
linux,355f54ff82cacf14992a2c00b9172687,didsm9:355f54ff82cacf14992a2c00b9172687@user1:c4486730cd9a3166d0b66f9a915e4c2f2413dff44386e35698c97f20e399d0b4,user1,didsm9:user1:5a9c5d3bb53a4ce891b1923cd46f407d061dbcdb46b600041e2746ffaae727cd,0,1,1
